m425,lostintranslation,2003,7.90,132645,['drama''romance']
m426,lostsouls,2000,4.60,6663,['drama''horror''thriller''romance']
m427,love&basketball,2000,6.70,5907,['drama''romance''sport']
m428,magnolia,1999,8.00,123476,['drama']
m429,themanintheironmask,1998/I,6.10,36684,['action''adventure''drama''history']
m430,manhunt,2003,8.70,736,['action''adventure''crime''horror''thriller']
m431,manhunter,1986,7.20,21649,['crime''thriller']
m432,manonthemoon,1999,7.40,49915,['biography''comedy''drama']
m433,thematrix,1999,8.70,389480,['action''adventure''adventure''adventure''sci-fi']
m434,halloweeniii:seasonofthewitch,1982,3.80,13037,['horror''mystery''sci-fi']
m435,meetjoeblack,1998,6.90,56839,['drama''fantasy''mystery''romance']
m436,memento,2000,8.70,281027,['crime''drama''mystery''thriller']
m437,miamivice,2006,6.00,52448,['action''crime''drama''thriller']
m438,midnightcowboy,1969,8.00,34405,['drama']
m439,midnightexpress,1978,7.60,24103,['biography''crime''drama''thriller']
m440,mimic,1997,5.70,14916,['drama''horror''sci-fi']
m441,misery,1990,7.80,41563,['thriller']
m442,mission:impossibleii,2000,5.70,86452,['action''adventure''thriller']
m443,mission:impossible,1996,6.90,87677,['action''adventure''thriller']
m444,moonstruck,1987,7.10,15879,['comedy''romance''drama']
m445,montypythonandtheholygrail,1975,8.40,157683,['adventure''comedy']
m446,mrsbrown,1997,7.20,5701,['biography''drama''history''romance']
m447,arcade,1993,4.60,668,['sci-fi']
m448,mulhollanddr.,2001,8.00,105859,['drama''mystery''thriller']
m449,"murderland",2009,5.80,88,['crime''drama''mystery']
m450,mygirl2,1994,4.80,5689,['comedy''drama''family''romance']
m451,mygirl,1991,6.40,17967,['comedy''drama''family''romance']
m452,mybestfriend'swedding,1997,6.20,37682,['comedy''romance']
m453,nashville,1975,7.70,9315,['drama''music']
m454,naturalbornkillers,1994,7.10,73047,['action''crime''drama''romance''thriller']
m455,nothingbutaman,1964,7.80,448,['drama''romance']
m456,thenegotiator,1998,7.20,46983,['action''crime''drama''mystery''thriller']
m457,neuromancer,1988,9.30,48,['action''adventure''animation''sci-fi']
m458,neverbeenkissed,1999,5.70,27409,['comedy''drama''romance']
m459,thenightmarebeforechristmas,1993,8.00,81753,['animation''family''fantasy''musical']
m460,anightmareonelmstreetpart2:freddy'srevenge,1985,4.90,16582,['fantasy''horror''thriller']
m461,anightmareonelmstreet3:dreamwarriors,1987,6.30,17734,['fantasy''horror''thriller']
m462,nottinghill,1999,6.90,67217,['comedy''romance']
m463,oneflewoverthecuckoo'snest,1975,8.90,219739,['drama']
m464,onlyyou,1994,6.20,6620,['comedy''romance']
m465,onthewaterfront,1954,8.40,42010,['crime''drama''romance']
m466,orgyofthedead,1965,2.50,1395,['fantasy''horror']
m467,outofsight,1998,7.20,38595,['comedy''crime''romance''thriller']
m468,pearlharbor,2001,5.40,97519,['action''drama''romance''war']
m469,peggysuegotmarried,1986,6.30,12574,['comedy''drama''fantasy''romance']
m470,petsemataryii,1992,4.20,6014,['action''horror''thriller']
m471,philadelphia,1993,7.60,54221,['drama']
m472,pitchblack,2000,7.00,55982,['action''sci-fi''thriller']
m473,planetoftheapes,2001,5.50,73596,['action''adventure''sci-fi''thriller''animation''action''adventure''sci-fi']
m474,platoon,1986,8.20,110867,['action''drama''war']
m475,playback,1996,3.60,164,['thriller']
m476,theploughman'slunch,1983,6.80,154,['drama']
m477,pointbreak,1991,6.90,37722,['action''adventure''crime''drama''sport''thriller']
m478,predator,1987,7.80,90730,['action''adventure''sci-fi''thriller']
m479,prettywoman,1990,6.70,61642,['comedy''romance']
m480,theprincessbride,1987,8.10,125281,['adventure''comedy''family''fantasy''romance']
m481,theproducers,1968,7.70,19432,['comedy']
m482,psycho,1960,8.70,146915,['drama''horror''mystery''thriller''thriller']
m483,maniac,1980,6.20,3382,['drama''horror''thriller']
m484,vampyr,1932,7.60,4005,['fantasy''horror']
m485,mysteryofthewaxmuseum,1933,6.80,1740,['horror''mystery''thriller']
m486,quantumproject,2000,4.80,47,['short''adventure''drama''romance']
m487,ramblingrose,1991,6.60,2631,['drama']
m488,redwhiteblack&blue,2006,6.30,37,['documentary']
m489,starwars:episodevi-returnofthejedi,1983,8.30,215058,['action''adventure''fantasy''sci-fi']
m490,therockyhorrorpictureshow,1975,7.10,42713,['comedy''musical']
m491,rocky,1976,8.10,100022,['drama''romance''sport']
m492,whoframedrogerrabbit,1988,7.60,54375,['animation''comedy''crime''family''fantasy''mystery''animation''adventure''action''fantasy']
m493,romeoandjuliet,1968/I,7.80,12360,['drama''romance']
m494,ronin,1998,7.20,58201,['action''crime''thriller']
m495,route9,1998,6.00,557,['crime''drama']
m496,rushhour2,2001,6.50,52716,['action''comedy''crime''thriller']
m497,rushhour,1998,6.80,56376,['action''comedy''thriller''crime']
m498,runawaybride,1999,5.20,28793,['comedy''romance']
m499,sleeplessinseattle,1993,6.60,44179,['comedy''romance''drama']
m500,saltoftheearth,1954,7.60,1085,['drama''history']
m501,thesaltonsea,2002,7.10,16669,['crime''drama''mystery''thriller']
m502,savingprivateryan,1998,8.50,275666,['action''drama''history''war']
m503,sayanything...,1989,7.50,25220,['comedy''drama''romance']
m504,schindler'slist,1993,8.90,282473,['biography''drama''history''war']
m505,scream2,1997,5.90,48988,['horror''mystery''thriller']
m506,scream3,2000,5.30,38870,['horror''mystery''thriller']
m507,scream,1996/I,7.20,92543,['crime''horror''mystery''thriller']
m508,seven,1979,6.10,259,['action''drama']
m509,thesearchers,1956,8.10,30138,['adventure''drama''western']
m510,sevendaystolive,2000,5.20,1150,['drama''horror''thriller']
m511,shakespeareinlove,1998,7.40,78654,['comedy''drama''romance']
m512,shallowgrave,1994,7.40,21611,['comedy''crime''drama''thriller']
m513,shampoo,1975,6.20,4406,['drama''romance']
m514,theshining,1980,8.50,182077,['horror''mystery''thriller']
m515,silverbullet,1985,5.90,6498,['adventure''drama''horror''mystery''thriller']
m516,sisteract,1992,5.90,25196,['comedy''crime''music']
m517,sleepyhollow,1999,7.50,108951,['fantasy''mystery''thriller']
m518,slingblade,1996,8.00,42087,['drama']
m519,smoke,1995,7.50,15482,['comedy''drama']
m520,snowfallingoncedars,1999,6.70,8483,['drama''mystery''romance''thriller']
m521,soldier,1998/I,5.60,16446,['action''drama''sci-fi']
m522,somelikeithot,1959,8.40,68749,['comedy']
m523,theweddingdate,2005,5.50,12340,['comedy''romance']
m524,sounder,1972,7.80,1298,['drama']
m525,southpark:biggerlonger&uncut,1999,7.80,80257,['animation''comedy''musical']
m526,spacejacked,1997,2.90,105,['action''sci-fi']
m527,spareme,1992,5.80,26,['thriller']
m528,sphere,1998,5.60,31924,['drama''horror''mystery''sci-fi''thriller']
m529,starwars,1977,8.80,326619,['action''adventure''fantasy''sci-fi']
m530,starshiptroopers,1997,7.10,84874,['action''adventure''sci-fi''thriller']
m531,startrek:themotionpicture,1979,6.20,25723,['adventure''fantasy''mystery''sci-fi']
m532,stateandmain,2000,6.80,13163,['comedy''drama']
m533,stepmom,1998,6.20,18714,['comedy''drama']
m534,storytelling,2001,6.70,9677,['comedy''drama']
m535,stranglehold,2007,8.60,907,['action''adventure''crime']
m536,dr.strangeloveor:howilearnedtostopworryingandlovethebomb,1964,8.60,158529,['comedy''drama']
m537,suburbia,1996,6.50,4552,['comedy''drama']
m538,sugar&spice,2001,5.20,6981,['comedy''crime']
m539,sunsetblvd.,1950,8.70,55994,['drama''film-noir']
m540,supergirl,1984,4.10,6576,['action''adventure''sci-fi']
m541,supermaniii,1983,4.70,18340,['action''adventure''comedy''fantasy''sci-fi']
m542,supermanii,1980,6.70,29941,['action''adventure''fantasy''romance''sci-fi']
m543,supermaniv:thequestforpeace,1987,3.40,15332,['action''adventure''family''fantasy''sci-fi']
m544,superman,1978,7.30,51172,['action''family''sci-fi']
m545,thesweethereafter,1997,7.80,16463,['drama']
m546,sweetsmellofsuccess,1957,8.20,9014,['drama''film-noir']
m547,terminator2:judgmentday,1991,8.50,243230,['action''sci-fi''thriller']
m548,takingsides,2001,7.20,1950,['drama''music''war']
m549,theterminator,1984,8.10,183538,['action''sci-fi''thriller']
m550,thegame,1997,7.70,75861,['drama''mystery''thriller']
m551,thehaunting,1999,4.60,32086,['horror''thriller''mystery']
m552,thelimey,1999,7.00,15465,['crime''drama''mystery''thriller']
m553,themanwhowasn'tthere,2001,7.70,41452,['crime''drama']
m554,therelic,1997,5.40,10340,['horror''mystery''thriller']
m555,thetrumanshow,1998,8.00,160825,['drama']
m556,thexfiles,1998,6.80,39090,['crime''horror''mystery''sci-fi''thriller']
m557,thecell,2000,6.20,37417,['drama''fantasy''horror''sci-fi''thriller']
m558,thethirdman,1949,8.50,51872,['film-noir''mystery''thriller']
m559,thebeach,2000/I,6.30,55734,['adventure''drama''romance''thriller']
m560,thebeliever,2001,7.30,11345,['drama']
m561,legrandbleu,1988,7.40,18313,['adventure''drama''romance']
m562,thehebrewhammer,2003,6.20,2900,['comedy']
m563,theleopardman,1943,6.90,1518,['drama''horror''mystery''thriller']
m564,thelostson,1999,6.50,911,['crime''drama''romance''thriller']
m565,themessenger,2009/I,7.40,9224,['drama''romance''war']
m566,thepianist,2002,8.50,138080,['biography''drama''war']
m567,thepiano,1993,7.50,28525,['drama''romance']
m568,thesting,1973,8.40,67231,['comedy''crime''drama']
m569,thethinman,1934,8.10,11936,['comedy''crime''drama''mystery''romance']
m570,threekings,1999,7.30,69757,['action''adventure''comedy''drama''war']
m571,thx1138,1971,6.80,15741,['drama''mystery''sci-fi''thriller']
m572,ticker,2001,3.30,3933,['action''thriller''crime']
m573,troubleinparadise,1932,8.20,4781,['comedy''crime''romance']
m574,titanic,1997,7.40,244771,['drama''history''romance']
m575,transatlanticmerry-go-round,1934,6.90,53,['comedy''musical''mystery''romance']
m576,tombstone,1993,7.70,44204,['action''drama''history''romance''western']
m577,tomorrowneverdies,1997,6.40,47198,['action''adventure''thriller']
m578,tosleepwithanger,1990,6.80,490,['drama']
m579,toystory,1995,8.20,156231,['animation''adventure''comedy''family''fantasy']
m580,themagictoyshop,1987,6.20,90,['fantasy']
m581,traffic,2000,7.80,86662,['crime''drama''thriller']
m582,trainspotting,1996,8.20,153782,['crime''drama']
m583,startrekv:thefinalfrontier,1989,5.00,20749,['action''adventure''sci-fi''thriller']
m584,tron,1982,6.70,25903,['action''adventure''sci-fi''thriller''sci-fi']
m585,truelies,1994,7.20,81801,['action''thriller']
m586,trueromance,1993,7.90,74762,['crime''romance''thriller']
m587,twelvemonkeys,1995,8.10,173320,['mystery''sci-fi''thriller']
m588,u-turn,1973,5.80,37,['drama']
m589,uturn,1997,6.70,25388,['crime''drama''thriller']
m590,unbreakable,2000,7.30,98767,['drama''fantasy''mystery''thriller']
m591,unforgiven,1992,8.30,101270,['drama''western']
m592,theusualsuspects,1995,8.70,272137,['crime''mystery''thriller']
m593,verdict,1974,5.70,135,['drama']
m594,vertigo,1958,8.60,93524,['crime''mystery''romance''thriller']
m595,verybadthings,1998,6.00,22977,['comedy''crime''thriller']
m596,viridiana,1961,8.20,6288,['drama']
m597,virtuosity,1995,5.30,11191,['action''crime''sci-fi''thriller']
m598,wagthedog,1997,7.10,36448,['comedy''drama']
m599,wallstreet,1987,7.30,39082,['crime''drama']
m600,waxwork,1988,6.00,2596,['comedy''fantasy''horror']
m601,whatliesbeneath,2000,6.50,46195,['drama''horror''mystery''thriller']
m602,whatwomenwant,2000,6.30,55269,['comedy''fantasy''romance']
m603,thewitchinghour,1996,6.50,69,['documentary''short']
m604,whiteangel,1994,4.40,99,['drama''thriller']
m605,who'syourdaddy?,2003/I,4.50,2267,['comedy']
m606,wildthings,1998,6.60,40523,['crime''mystery''thriller']
m607,wildwildwest,1999,4.30,54943,['action''western''comedy''sci-fi']
m608,willow,1988,7.10,33506,['action''adventure''drama''fantasy''romance']
m609,witness,1985,7.60,30705,['drama''romance''thriller']
m610,thewizardofoz,1939,8.30,104873,['adventure''family''fantasy''musical']
m611,theworldisnotenough,1999,6.30,60047,['action''adventure''thriller']
m612,watchmen,2009,7.80,135229,['action''crime''fantasy''mystery''sci-fi''thriller']
m613,xxx,2002,5.60,53505,['action''adventure''crime']
m614,x-men,2000,7.40,122149,['action''sci-fi']
m615,youngfrankenstein,1974,8.00,57618,['comedy''sci-fi']
m616,zuludawn,1979,6.40,1911,['action''adventure''drama''history''war']
