u1281,FRANK,m85,hellbound:hellraiserii,?,?
u1282,JULIA,m85,hellbound:hellraiserii,?,?
u1283,KIRSTY,m85,hellbound:hellraiserii,f,2
u1284,KYLE,m85,hellbound:hellraiserii,m,6
u1285,MALAHIDE,m85,hellbound:hellraiserii,?,?
u1286,PINHEAD,m85,hellbound:hellraiserii,?,?
u1287,RONSON,m85,hellbound:hellraiserii,?,?
u1288,TIFFANY,m85,hellbound:hellraiserii,?,?
u1289,ABE,m86,hellboy,?,?
u1290,ABE'SVOICE,m86,hellboy,?,?
u1291,BROOM,m86,hellboy,?,?
u1292,CLAY,m86,hellboy,?,?
u1293,GRIGORY,m86,hellboy,?,?
u1294,HELLBOY,m86,hellboy,m,1
u1295,LIZ,m86,hellboy,?,?
u1296,LOBBYGUARD,m86,hellboy,?,?
u1297,MANNING,m86,hellboy,?,?
u1298,MATLIN,m86,hellboy,?,?
u1299,MYERS,m86,hellboy,m,4
u1300,WHITMAN,m86,hellboy,?,?
u1301,1STMAN,m87,hellraiser,?,?
u1302,2NDMAN,m87,hellraiser,?,?
u1303,CENOBITE,m87,hellraiser,m,17
u1304,DOCTOR,m87,hellraiser,?,?
u1305,FRANK,m87,hellraiser,m,4
u1306,JULIA,m87,hellraiser,f,2
u1307,KIRSTY,m87,hellraiser,f,3
u1308,LARRY,m87,hellraiser,m,1
u1309,NURSE,m87,hellraiser,?,?
u1310,PRUDHOE,m87,hellraiser,?,?
u1311,STEVE,m87,hellraiser,m,6
u1312,ALISON'SMOM,m88,highfidelity,?,?
u1313,BARRY,m88,highfidelity,m,4
u1314,CAROLINE,m88,highfidelity,f,13
u1315,CHARLIE,m88,highfidelity,?,?
u1316,CUSTOMER,m88,highfidelity,?,?
u1317,DICK,m88,highfidelity,m,3
u1318,IAN,m88,highfidelity,?,?
u1319,LAURA,m88,highfidelity,f,2
u1320,LIZ,m88,highfidelity,f,7
u1321,MARIE,m88,highfidelity,f,5
u1322,MOM,m88,highfidelity,?,?
u1323,ROB,m88,highfidelity,m,1
u1324,VINCE,m88,highfidelity,?,?
u1325,WOMAN,m88,highfidelity,f,?
u1326,BRENNA,m89,highlander,F,?
u1327,CONOR,m89,highlander,M,?
u1328,DENNIS,m89,highlander,?,?
u1329,DESKOFFICER,m89,highlander,?,?
u1330,DUPONT,m89,highlander,?,?
u1331,EXAMINER,m89,highlander,?,?
u1332,FATHER,m89,highlander,?,?
u1333,GRANDSON,m89,highlander,?,?
u1334,INSPECTOR,m89,highlander,?,?
u1335,INTRUDER,m89,highlander,?,?
u1336,KAHN,m89,highlander,?,?
u1337,KATHERINE,m89,highlander,?,?
u1338,KIDELL,m89,highlander,?,?
u1339,KNIGHT,m89,highlander,?,?
u1340,KNIGHT'SVOICE,m89,highlander,?,?
u1341,LIBRARIAN,m89,highlander,?,?
u1342,MAJOR,m89,highlander,?,?
u1343,MAN,m89,highlander,?,?
u1344,MARA,m89,highlander,?,?
u1345,MORAN,m89,highlander,m,6
u1346,MOTHER,m89,highlander,?,?
u1347,MR.NORTH,m89,highlander,?,?
u1348,MULET,m89,highlander,?,?
u1349,ROMIREZ,m89,highlander,M,?
u1350,SUPERVISOR,m89,highlander,?,?
u1351,TAUPIN,m89,highlander,M,?
u1352,TAVERNMAN#2,m89,highlander,?,?
u1353,TRAVELLER,m89,highlander,?,?
u1354,UNCLEJOE,m89,highlander,?,?
u1355,BENSINGER,m90,hisgirlfriday,?,?
u1356,BRUCE,m90,hisgirlfriday,m,3
u1357,BURNS,m90,hisgirlfriday,m,1
u1358,COOLEY,m90,hisgirlfriday,?,?
u1359,DUFFY,m90,hisgirlfriday,?,?
u1360,EGELHOFFER,m90,hisgirlfriday,?,?
u1361,ENDICOTT,m90,hisgirlfriday,m,7
u1362,GUS,m90,hisgirlfriday,?,?
u1363,HARTMAN,m90,hisgirlfriday,M,?
u1364,HILDY,m90,hisgirlfriday,f,2
u1365,LIEUTENANT,m90,hisgirlfriday,?,?
u1366,LOUIE,m90,hisgirlfriday,?,?
u1367,LOUIS,m90,hisgirlfriday,?,?
u1368,MAYOR,m90,hisgirlfriday,m,8
u1369,MCCUE,m90,hisgirlfriday,?,?
u1370,MOLLIE,m90,hisgirlfriday,?,?
u1371,MRS.BALDWIN,m90,hisgirlfriday,?,?
u1372,MURPHY,m90,hisgirlfriday,m,5
u1373,PINKUS,m90,hisgirlfriday,?,?
u1374,SCHWARTZ,m90,hisgirlfriday,?,?
u1375,WILLIAMS,m90,hisgirlfriday,m,14
u1376,WILSON,m90,hisgirlfriday,?,?
u1377,BILL,m91,hopeandglory,?,?
u1378,BRUCE,m91,hopeandglory,?,?
u1379,CLIVE,m91,hopeandglory,m,4
u1380,DAWN,m91,hopeandglory,f,5
u1381,GRACE,m91,hopeandglory,f,3
u1382,GRANDFATHERGEORGE,m91,hopeandglory,?,?
u1383,GRANDMA,m91,hopeandglory,?,?
u1384,MAC,m91,hopeandglory,m,6
u1385,MOLLY,m91,hopeandglory,?,?
u1386,ROGER,m91,hopeandglory,?,?
u1387,SUE,m91,hopeandglory,?,?
u1388,BABY,m92,houseof1000corpses,f,17
u1389,BILL,m92,houseof1000corpses,m,25
u1390,CAPT.SPAULDING,m92,houseof1000corpses,?,?
u1391,CASHIER,m92,houseof1000corpses,?,?
u1392,DENISE,m92,houseof1000corpses,f,4
u1393,HUSTON,m92,houseof1000corpses,?,?
u1394,JERRY,m92,houseof1000corpses,m,11
u1395,MARY,m92,houseof1000corpses,f,13
u1396,MOTHER,m92,houseof1000corpses,?,?
u1397,MR.WILLIS,m92,houseof1000corpses,?,?
u1398,NAISH,m92,houseof1000corpses,?,?
u1399,OTIS,m92,houseof1000corpses,?,?
u1400,STUCKY,m92,houseof1000corpses,?,?
u1401,WYDELL,m92,houseof1000corpses,?,?
u1402,FATHER,m93,humannature,?,?
u1403,FEMALEROOMMATE,m93,humannature,?,?
u1404,GABRIELLE,m93,humannature,f,19
u1405,LILA,m93,humannature,f,1
u1406,MOTHER,m93,humannature,?,?
u1407,NATHAN,m93,humannature,m,3
u1408,OLDERWOMAN,m93,humannature,?,?
u1409,PUFF,m93,humannature,m,2
u1410,ROSE,m93,humannature,?,?
u1411,WENDALL,m93,humannature,?,?
u1412,BARTENDER,m94,thehustler,?,?
u1413,BERT,m94,thehustler,m,4
u1414,BIGJOHN,m94,thehustler,?,?
u1415,CHARLIE,m94,thehustler,m,5
u1416,EDDIE,m94,thehustler,m,1
u1417,FATS,m94,thehustler,m,2
u1418,FINDLEY,m94,thehustler,m,6
u1419,PLAYER,m94,thehustler,?,?
u1420,SARAH,m94,thehustler,f,3
u1421,YOUNGMAN,m94,thehustler,?,?
u1422,EMMA,m95,iamlegend,f,?
u1423,FRENCHVOICE,m95,iamlegend,?,?
u1424,NEVILLE,m95,iamlegend,m,1
u1425,OLDMAN,m95,iamlegend,?,?
u1426,VIRGINIA,m95,iamlegend,?,?
u1427,DAD,m96,invadersfrommars,m,?
u1428,DAD'SVOICE,m96,invadersfrommars,?,?
u1429,JIMMY,m96,invadersfrommars,m,?
u1430,LINDA,m96,invadersfrommars,f,?
u1431,MOM,m96,invadersfrommars,?,?
u1432,PRINCIPAL,m96,invadersfrommars,?,?
u1433,ALICIA,m97,independenceday,?,?
u1434,CONSTANCE,m97,independenceday,f,8
u1435,DAVID,m97,independenceday,m,3
u1436,GENERALGREY,m97,independenceday,m,?
u1437,JASMINE,m97,independenceday,f,9
u1438,JIMMY,m97,independenceday,?,?
u1439,MARGARET,m97,independenceday,?,?
u1440,MARTY,m97,independenceday,m,11
u1441,MIGUEL,m97,independenceday,?,?
u1442,MOISHE,m97,independenceday,?,?
u1443,NIMZIKI,m97,independenceday,?,?
u1444,OKUN,m97,independenceday,?,?
u1445,OKUN/ALIEN,m97,independenceday,?,?
u1446,PHILIP,m97,independenceday,?,?
u1447,PRESIDENT,m97,independenceday,m,2
u1448,RUSSELL,m97,independenceday,?,?
u1449,SECONDOFFICER,m97,independenceday,?,?
u1450,STEVE,m97,independenceday,m,1
u1451,TROY,m97,independenceday,?,?
u1452,BRODY,m98,indianajonesandthelastcrusade,m,3
u1453,BUTLER,m98,indianajonesandthelastcrusade,?,?
u1454,DONOVAN,m98,indianajonesandthelastcrusade,m,6
u1455,ELSA,m98,indianajonesandthelastcrusade,f,4
u1456,HENRY,m98,indianajonesandthelastcrusade,m,2
u1457,INDY,m98,indianajonesandthelastcrusade,m,7
u1458,KAZIM,m98,indianajonesandthelastcrusade,?,?
u1459,KNIGHT,m98,indianajonesandthelastcrusade,?,?
u1460,SALLAH,m98,indianajonesandthelastcrusade,?,?
u1461,CAPT.BLUMBURTT,m99,indianajonesandthetempleofdoom,?,?
u1462,CHATTARLAL,m99,indianajonesandthetempleofdoom,?,?
u1463,INDIANA,m99,indianajonesandthetempleofdoom,m,1
u1464,LAO,m99,indianajonesandthetempleofdoom,?,?
u1465,MOLARAM,m99,indianajonesandthetempleofdoom,?,?
u1466,SHAMAN,m99,indianajonesandthetempleofdoom,?,?
u1467,SHORTROUND,m99,indianajonesandthetempleofdoom,?,?
u1468,WILLIE,m99,indianajonesandthetempleofdoom,f,2
u1469,AL,m100,innerspace,m,45
u1470,BURR,m100,innerspace,?,?
u1471,COLIN,m100,innerspace,?,?
u1472,DIETER,m100,innerspace,?,?
u1473,FINNEGAN,m100,innerspace,?,?
u1474,GRUNER,m100,innerspace,?,?
u1475,JOE,m100,innerspace,M,?
u1476,LEADER,m100,innerspace,?,?
u1477,OUTSIDE-,m100,innerspace,?,?
u1478,RECEPTIONIST.,m100,innerspace,?,?
u1479,RENE,m100,innerspace,F,?
u1480,RYUJI,m100,innerspace,?,?
u1481,TECH2,m100,innerspace,?,?
u1482,TECH3,m100,innerspace,?,?
u1483,WAITER,m100,innerspace,?,?
u1484,WOMAN,m100,innerspace,?,?
u1485,BARBARA,m101,theinsider,?,?
u1486,BILLROBERTSON'SVOICE,m101,theinsider,?,?
u1487,CHARLIEPHILLIPS,m101,theinsider,?,?
u1488,DEBBIEDELUCA,m101,theinsider,?,?
u1489,DEBORAH,m101,theinsider,?,?
u1490,DONHEWITT,m101,theinsider,m,5
u1491,ERICKLUSTER,m101,theinsider,?,?
u1492,FBIAGENT#2,m101,theinsider,?,?
u1493,FELLING,m101,theinsider,?,?
u1494,HELENCAPERELLI,m101,theinsider,?,?
u1495,JIMCOOPER,m101,theinsider,?,?
u1496,JIMCOOPER'SVOICE,m101,theinsider,?,?
u1497,LIANE,m101,theinsider,f,4
u1498,LIANE'SVOICE,m101,theinsider,?,?
u1499,LOWELL,m101,theinsider,m,1
u1500,LOWELL'SVOICE,m101,theinsider,?,?
u1501,MICHAELMOORE,m101,theinsider,?,?
u1502,MIKEWALLACE,m101,theinsider,m,3
u1503,MOTLEY,m101,theinsider,?,?
u1504,RICHARDSCRUGGS,m101,theinsider,?,?
u1505,SHARON,m101,theinsider,f,6
u1506,THEHOTELMANAGER'SVOICE,m101,theinsider,?,?
u1507,THESHEIKH,m101,theinsider,?,?
u1508,THOMASSANDEFUR,m101,theinsider,?,?
u1509,TOBACCOLAWYER,m101,theinsider,?,?
u1510,WIGAND,m101,theinsider,m,2
u1511,WIGAND'SVOICE,m101,theinsider,?,?
u1512,BONNIE,m102,intolerablecruelty,?,?
u1513,DOYLE,m102,intolerablecruelty,m,8
u1514,GANGSTER,m102,intolerablecruelty,?,?
u1515,JOE,m102,intolerablecruelty,?,?
u1516,JUDGE,m102,intolerablecruelty,?,?
u1517,KENNETH,m102,intolerablecruelty,M,?
u1518,LAWYER,m102,intolerablecruelty,?,?
u1519,MARYLIN,m102,intolerablecruelty,f,2
u1520,MILES,m102,intolerablecruelty,m,1
u1521,PATRICIA,m102,intolerablecruelty,?,?
u1522,RAMONA,m102,intolerablecruelty,?,?
u1523,REX,m102,intolerablecruelty,m,5
u1524,RUTH,m102,intolerablecruelty,?,?
u1525,SARAH,m102,intolerablecruelty,f,9
u1526,VOICE,m102,intolerablecruelty,?,?
u1527,WITNESS,m102,intolerablecruelty,?,?
u1528,WOMAN,m102,intolerablecruelty,?,?
u1529,WRIGLEY,m102,intolerablecruelty,m,6
u1530,ANDREWS,m103,ithappenedonenight,f,2
u1531,BOY,m103,ithappenedonenight,?,?
u1532,CAPTAIN,m103,ithappenedonenight,?,?
u1533,DANKER,m103,ithappenedonenight,?,?
u1534,DRIVER,m103,ithappenedonenight,?,?
u1535,ELLIE,m103,ithappenedonenight,f,2
u1536,ELLIE'SVOICE,m103,ithappenedonenight,?,?
u1537,FIRSTPILOT,m103,ithappenedonenight,?,?
u1538,FIRSTPOLICEMAN,m103,ithappenedonenight,?,?
u1539,GORDON,m103,ithappenedonenight,m,9
u1540,GUARD,m103,ithappenedonenight,?,?
u1541,KING,m103,ithappenedonenight,?,?
u1542,LOVINGTON,m103,ithappenedonenight,?,?
u1543,MAN,m103,ithappenedonenight,?,?
u1544,MARY,m103,ithappenedonenight,?,?
u1545,OLDLADY,m103,ithappenedonenight,?,?
u1546,OPERATOR,m103,ithappenedonenight,?,?
u1547,OWNER,m103,ithappenedonenight,?,?
u1548,PETER,m103,ithappenedonenight,m,1
u1549,PETER'SVOICE,m103,ithappenedonenight,?,?
u1550,SECONDPILOT,m103,ithappenedonenight,?,?
u1551,SECRETARY,m103,ithappenedonenight,?,?
u1552,SHAPELEY,m103,ithappenedonenight,m,4
u1553,WESTLEY,m103,ithappenedonenight,?,?
u1554,WIFE,m103,ithappenedonenight,?,?
u1555,AL,m104,jfk,?,?
u1556,ANDREWS,m104,jfk,m,45
u1557,BANISTER,m104,jfk,?,?
u1558,BILL,m104,jfk,m,17
u1559,CORONER,m104,jfk,?,?
u1560,DYMOND,m104,jfk,?,?
u1561,FERRIE,m104,jfk,m,29
u1562,FINCK,m104,jfk,?,?
u1563,FRANK,m104,jfk,?,?
u1564,GARRISON,m104,jfk,?,?
u1565,GOLDBERG,m104,jfk,?,?
u1566,JASPER,m104,jfk,?,?
u1567,JEANHILL,m104,jfk,?,?
u1568,JIM,m104,jfk,m,8
u1569,JOHNSON,m104,jfk,?,?
u1570,JUDGEHAGGERTY,m104,jfk,?,?
u1571,LAWYER,m104,jfk,?,?
u1572,LIZ,m104,jfk,f,19
u1573,LONG,m104,jfk,?,?
u1574,LOU,m104,jfk,m,9
u1575,MALEVOICE,m104,jfk,?,?
u1576,MAN,m104,jfk,?,?
u1577,MARTIN,m104,jfk,m,16
u1578,MERCER,m104,jfk,?,?
u1579,MILLER,m104,jfk,?,?
u1580,MOBSTER,m104,jfk,?,?
u1581,NUMA,m104,jfk,?,?
u1582,O'KEEFE,m104,jfk,?,?
u1583,OFFICIAL,m104,jfk,?,?
u1584,RUBY,m104,jfk,?,?
u1585,SHAW,m104,jfk,m,42
u1586,SUSIE,m104,jfk,f,24
u1587,VIRGINIA,m104,jfk,?,?
u1588,X,m104,jfk,f,24
u1589,AMY,m105,jackiebrown,?,?
u1590,ANITA,m105,jackiebrown,?,?
u1591,BEAUMONT,m105,jackiebrown,m,8
u1592,DARGUS,m105,jackiebrown,m,7
u1593,JACKIE,m105,jackiebrown,f,1
u1594,LOUIS,m105,jackiebrown,m,6
u1595,MAX,m105,jackiebrown,m,3
u1596,MELANIE,m105,jackiebrown,f,4
u1597,NICOLET,m105,jackiebrown,m,5
u1598,ORDELL,m105,jackiebrown,m,2
u1599,PUBLICDEFENDER,m105,jackiebrown,?,?
u1600,SHERONDA,m105,jackiebrown,?,?
u1601,WINSTON,m105,jackiebrown,?,?
u1602,"DOCTOR",m106,jacob'sladder,?,?
u1603,DELLA,m106,jacob'sladder,?,?
u1604,DOORMAN,m106,jacob'sladder,?,?
u1605,DOUG,m106,jacob'sladder,?,?
u1606,ELI,m106,jacob'sladder,?,?
u1607,ELSA,m106,jacob'sladder,?,?
u1608,FRANK,m106,jacob'sladder,m,8
u1609,GABE,m106,jacob'sladder,?,?
u1610,GEARY,m106,jacob'sladder,?,?
u1611,GEORGE,m106,jacob'sladder,?,?
u1612,JACOB,m106,jacob'sladder,m,1
u1613,JERRY,m106,jacob'sladder,?,?
u1614,JEZZIE,m106,jacob'sladder,f,2
u1615,LEADER,m106,jacob'sladder,?,?
u1616,LOUIS,m106,jacob'sladder,m,3
u1617,MICHAEL,m106,jacob'sladder,m,4
u1618,MRS.CARMICHAEL,m106,jacob'sladder,?,?
u1619,NURSE,m106,jacob'sladder,?,?
u1620,PAUL,m106,jacob'sladder,m,5
u1621,RECEPTIONIST,m106,jacob'sladder,?,?
u1622,RESIDENT,m106,jacob'sladder,?,?
u1623,ROD,m106,jacob'sladder,?,?
u1624,SARAH,m106,jacob'sladder,?,?
u1625,STERN,m106,jacob'sladder,?,?
u1626,VOICE,m106,jacob'sladder,?,?
u1627,WOMAN,m106,jacob'sladder,?,?
u1628,AZRAEL,m107,jasonx,?,?
u1629,BOEMAN,m107,jasonx,?,?
u1630,BRODSKI,m107,jasonx,m,5
u1631,DALLAS,m107,jasonx,?,?
u1632,DELONGPRE,m107,jasonx,?,?
u1633,FATLOU,m107,jasonx,?,?
u1634,JANESSA,m107,jasonx,?,?
u1635,KAY-EM14,m107,jasonx,f,2
u1636,KICKER,m107,jasonx,?,?
u1637,KKINSA,m107,jasonx,?,?
u1638,PEREZ,m107,jasonx,?,?
u1639,RIZZO,m107,jasonx,?,?
u1640,THORGAN,m107,jasonx,?,?
u1641,YLLO,m107,jasonx,?,?
u1642,BRODY,m108,jaws,m,1
u1643,CASSIDY,m108,jaws,?,?
u1644,CHARLIE,m108,jaws,?,?
u1645,DENHERDER,m108,jaws,?,?
u1646,ELLEN,m108,jaws,f,4
u1647,ELLEN'SVOICE,m108,jaws,?,?
u1648,HENDRICKS,m108,jaws,?,?
u1649,HOOPER,m108,jaws,m,3
u1650,MEADOWS,m108,jaws,?,?
u1651,MICHAEL,m108,jaws,?,?
u1652,QUINT,m108,jaws,m,2
u1653,VAUGHN,m108,jaws,m,5
u1654,BLEEKER,m109,juno,m,2
u1655,BLEEKER'SMOM,m109,juno,?,?
u1656,BREN,m109,juno,f,5
u1657,GERTA,m109,juno,?,?
u1658,GIRLLABPARTNER,m109,juno,?,?
u1659,GUYLABPARTNER,m109,juno,?,?
u1660,JUNO,m109,juno,f,1
u1661,LEAH,m109,juno,f,7
u1662,MAC,m109,juno,f,1
u1663,MARK,m109,juno,m,4
u1664,PUNKRECEPTIONIST,m109,juno,?,?
u1665,ROLLO,m109,juno,?,?
u1666,SU-CHIN,m109,juno,?,?
u1667,ULTRASOUNDTECH,m109,juno,?,?
u1668,VANESSA,m109,juno,f,3
u1669,VIJAY,m109,juno,?,?
u1670,ADELE,m110,kalifornia,f,9
u1671,ATTENDANT,m110,kalifornia,?,?
u1672,BRIAN,m110,kalifornia,m,4
u1673,CAROL,m110,kalifornia,?,?
u1674,CARRIE,m110,kalifornia,f,7
u1675,EARLY,m110,kalifornia,m,1
u1676,PAROLEOFFICER,m110,kalifornia,?,?
u1677,POLICEOFFICER,m110,kalifornia,?,?
u1678,BLACKNURSE,m111,kids,?,?
u1679,CASPER,m111,kids,m,3
u1680,DARCY,m111,kids,f,63
u1681,FIDGET,m111,kids,?,?
u1682,GIRL,m111,kids,?,?
u1683,HAROLD,m111,kids,?,?
u1684,HOODLUM,m111,kids,?,?
u1685,JENNIE,m111,kids,f,14
u1686,KOREANSTOREOWNER,m111,kids,?,?
u1687,LINDA,m111,kids,?,?
u1688,MISHA,m111,kids,?,?
u1689,MOM,m111,kids,?,?
u1690,PAUL,m111,kids,?,?
u1691,RUBY,m111,kids,f,15
u1692,STEVEN,m111,kids,?,?
u1693,SUSAN,m111,kids,?,?
u1694,TAMARA,m111,kids,?,?
u1695,TAXIDRIVER,m111,kids,m,59
u1696,TELLY,m111,kids,m,1
u1697,WHITENURSE,m111,kids,?,?
u1698,ANDY,m112,knightmoves,m,4
u1699,CALLER,m112,knightmoves,?,?
u1700,DAVID,m112,knightmoves,?,?
u1701,DOCTORFULTON,m112,knightmoves,m,21
u1702,ERICA,m112,knightmoves,?,?
u1703,FRANK,m112,knightmoves,m,3
u1704,GIRL,m112,knightmoves,?,?
u1705,JEREMY,m112,knightmoves,?,?
u1706,KATHY,m112,knightmoves,f,2
u1707,NOLAN,m112,knightmoves,?,?
u1708,PETER,m112,knightmoves,m,1
u1709,WOMAN,m112,knightmoves,?,?
u1710,WOMAN'SVOICE,m112,knightmoves,?,?
u1711,YURILIVICH,m112,knightmoves,?,?
u1712,COLWYN,m113,krull,m,1
u1713,CYCLOPS,m113,krull,?,?
u1714,ERGO,m113,krull,?,?
u1715,LYSSA,m113,krull,f,2
u1716,QUEEN,m113,krull,?,?
u1717,ROWAN,m113,krull,?,?
u1718,SEER,m113,krull,?,?
u1719,TITCH,m113,krull,?,?
u1720,TORQUIL,m113,krull,m,5
u1721,TUROLD,m113,krull,?,?
u1722,VELLA,m113,krull,?,?
u1723,VOICEOFTHEBEAST,m113,krull,?,?
u1724,WIDOW,m113,krull,f,4
u1725,YNYR,m113,krull,m,3
u1726,COP,m114,léon,?,?
u1727,JENNY,m114,léon,?,?
u1728,LEON,m114,léon,m,22
u1729,MAN,m114,léon,?,?
u1730,MATHILDA,m114,léon,f,3
u1731,RECEPTIONIST,m114,léon,?,?
u1732,RINALDI,m114,léon,?,?
u1733,STANSFIELD,m114,léon,?,?
u1734,THEBOSS,m114,léon,?,?
u1735,TONY,m114,léon,?,?
u1736,ADELLE,m115,laboroflove,f,?
u1737,DALLY,m115,laboroflove,?,?
u1738,DENNY,m115,laboroflove,?,?
u1739,DR.RAY,m115,laboroflove,?,?
u1740,DR.ROYCE,m115,laboroflove,?,?
u1741,ELLEN,m115,laboroflove,F,?
u1742,FATHER,m115,laboroflove,?,?
u1743,GERALD,m115,laboroflove,?,?
u1744,HANSEN,m115,laboroflove,?,?
u1745,ISAAC,m115,laboroflove,?,?
u1746,JOSELLE,m115,laboroflove,?,?
u1747,KRIS,m115,laboroflove,?,?
u1748,MAURICE,m115,laboroflove,M,?
u1749,MICHELLE,m115,laboroflove,?,?
u1750,MR.CALDWELL,m115,laboroflove,?,?
u1751,OLDWOMAN,m115,laboroflove,?,?
u1752,PRIEST,m115,laboroflove,?,?
u1753,STEPHANIE,m115,laboroflove,?,?
u1754,TANDY,m115,laboroflove,?,?
u1755,BEN,m116,leavinglasvegas,m,1
u1756,BRAD,m116,leavinglasvegas,?,?
u1757,CONVENTIONEER,m116,leavinglasvegas,?,?
u1758,SERA,m116,leavinglasvegas,f,2
u1759,WAITRESS,m116,leavinglasvegas,?,?
u1760,YURI,m116,leavinglasvegas,?,?
u1761,ADVISOR,m117,legallyblonde,?,?
u1762,BROOKE,m117,legallyblonde,?,?
u1763,CHUTNEY,m117,legallyblonde,f,12
u1764,DEWEY,m117,legallyblonde,?,?
u1765,DONOVAN,m117,legallyblonde,?,?
u1766,DORKYDAVID,m117,legallyblonde,?,?
u1767,ELLE,m117,legallyblonde,f,1
u1768,EMMETT,m117,legallyblonde,m,2
u1769,ENRIQUE,m117,legallyblonde,?,?
u1770,FUZZY2L,m117,legallyblonde,?,?
u1771,GUARD,m117,legallyblonde,?,?
u1772,MARGOT,m117,legallyblonde,f,9
u1773,MRS.WINDHAMVANDERMARK,m117,legallyblonde,?,?
u1774,PAULETTE,m117,legallyblonde,f,6
u1775,PROFESSORDONOVAN,m117,legallyblonde,?,?
u1776,PROFESSORSTROMWELL,m117,legallyblonde,?,?
u1777,SARAH,m117,legallyblonde,?,?
u1778,SERENA,m117,legallyblonde,?,?
u1779,WARNER,m117,legallyblonde,m,4
u1780,1STDEMON,m118,legend,?,?
u1781,2NDDEMON,m118,legend,?,?
u1782,BARON,m118,legend,M,?
u1783,DRAGON,m118,legend,?,?
u1784,GUMP,m118,legend,m,4
u1785,JACK,m118,legend,m,1
u1786,JENNY,m118,legend,F,?
u1787,JIMMY,m118,legend,?,?
u1788,LILI,m118,legend,f,2
u1789,OGG,m118,legend,?,?
u1790,OONA,m118,legend,f,10
u1791,SCREWBALL,m118,legend,?,?
u1792,THURGIS,m118,legend,?,?
u1793,ADAM,m119,lifeasahouse,?,?
u1794,ALYSSA,m119,lifeasahouse,f,4
u1795,BOB,m119,lifeasahouse,?,?
u1796,BRYAN,m119,lifeasahouse,m,13
u1797,COLLEEN,m119,lifeasahouse,?,?
u1798,COREY,m119,lifeasahouse,?,?
u1799,GEORGE,m119,lifeasahouse,m,1
u1800,JOSH,m119,lifeasahouse,?,?
u1801,KURT,m119,lifeasahouse,?,?
u1802,NURSE,m119,lifeasahouse,?,?
u1803,PETER,m119,lifeasahouse,m,9
u1804,ROBIN,m119,lifeasahouse,f,2
u1805,RYAN,m119,lifeasahouse,?,?
u1806,SAM,m119,lifeasahouse,m,3
u1807,ABERNATHY,m120,thelifeofdavidgale,?,?
u1808,BISCUIT,m120,thelifeofdavidgale,?,?
u1809,BLOCKER,m120,thelifeofdavidgale,?,?
u1810,BOUNCER,m120,thelifeofdavidgale,?,?
u1811,CLAUDE,m120,thelifeofdavidgale,M,?
u1812,COOKIE,m120,thelifeofdavidgale,?,?
u1813,DAISY,m120,thelifeofdavidgale,?,?
u1814,DILLARD,m120,thelifeofdavidgale,?,?
u1815,DOCTOR,m120,thelifeofdavidgale,?,?
u1816,GOLDMOUTH,m120,thelifeofdavidgale,?,?
u1817,HOPPIN'BOB,m120,thelifeofdavidgale,?,?
u1818,JAKE,m120,thelifeofdavidgale,?,?
u1819,JANGLELEG,m120,thelifeofdavidgale,?,?
u1820,LEON,m120,thelifeofdavidgale,?,?
u1821,MAEROSE,m120,thelifeofdavidgale,?,?
u1822,MAMAGIBSON,m120,thelifeofdavidgale,?,?
u1823,NURSEHUMPHRIES,m120,thelifeofdavidgale,?,?
u1824,PIKE,m120,thelifeofdavidgale,?,?
u1825,POKERFACE,m120,thelifeofdavidgale,?,?
u1826,RADIO,m120,thelifeofdavidgale,?,?
u1827,RAY,m120,thelifeofdavidgale,M,?
u1828,SLIM,m120,thelifeofdavidgale,?,?
u1829,SPANKY,m120,thelifeofdavidgale,?,?
u1830,SYLVIA,m120,thelifeofdavidgale,?,?
u1831,WILKINS,m120,thelifeofdavidgale,?,?
u1832,WILLIE,m120,thelifeofdavidgale,?,?
u1833,YVETTE,m120,thelifeofdavidgale,?,?
u1834,ADRIAN,m121,littlenicky,?,?
u1835,ANGEL,m121,littlenicky,f,59
u1836,BEEFY,m121,littlenicky,m,10
u1837,CASSIUS,m121,littlenicky,?,?
u1838,CHRISTA,m121,littlenicky,?,?
u1839,DAD,m121,littlenicky,m,3
u1840,DAN,m121,littlenicky,?,?
u1841,GATEKEEPER,m121,littlenicky,?,?
u1842,JIMMYTHEDEMON,m121,littlenicky,?,?
u1843,JOHN,m121,littlenicky,?,?
u1844,KATHYLEE,m121,littlenicky,?,?
u1845,LUCIFER,m121,littlenicky,?,?
u1846,NICKY,m121,littlenicky,m,1
u1847,PETER,m121,littlenicky,?,?
u1848,REGIS,m121,littlenicky,?,?
u1849,STREETVENDOR,m121,littlenicky,?,?
u1850,STUDENT,m121,littlenicky,?,?
u1851,TODD,m121,littlenicky,?,?
u1852,VALERIE,m121,littlenicky,f,2
u1853,BILLY,m122,logan'srun,?,?
u1854,BOX,m122,logan'srun,m,4
u1855,DOC,m122,logan'srun,?,?
u1856,FRANCIS,m122,logan'srun,m,2
u1857,HOLLY,m122,logan'srun,?,?
u1858,JESSICA,m122,logan'srun,f,3
u1859,LOGAN,m122,logan'srun,m,1
u1860,MAN,m122,logan'srun,?,?
u1861,MARY,m122,logan'srun,?,?
u1862,OLDMAN,m122,logan'srun,m,7
u1863,RECEPTIONIST,m122,logan'srun,?,?
u1864,VOICE,m122,logan'srun,?,?
u1865,WOMAN,m122,logan'srun,?,?
