Gender,Unnamed: 0,CharacterID,MovieID
m,5627,u5627,m374
m,5628,u5628,m374
m,5652,u5652,m374
m,5662,u5662,m375
m,5664,u5664,m375
m,5666,u5666,m375
m,5668,u5668,m375
m,5670,u5670,m375
m,5682,u5682,m376
m,5684,u5684,m376
m,5691,u5691,m377
m,5703,u5703,m377
m,5706,u5706,m378
m,5716,u5716,m378
m,5718,u5718,m378
m,5728,u5728,m379
m,5733,u5733,m379
m,5737,u5737,m380
m,5738,u5738,m380
m,5741,u5741,m380
m,5744,u5744,m380
m,5750,u5750,m380
m,5754,u5754,m381
m,5755,u5755,m381
m,5758,u5758,m381
m,5768,u5768,m381
m,5773,u5773,m381
m,5785,u5785,m382
m,5795,u5795,m383
m,5807,u5807,m385
m,5820,u5820,m385
m,5821,u5821,m386
m,5822,u5822,m386
m,5823,u5823,m386
m,5834,u5834,m386
m,5841,u5841,m387
m,5843,u5843,m387
m,5874,u5874,m389
m,5881,u5881,m389
m,5887,u5887,m389
m,5891,u5891,m389
m,5894,u5894,m389
m,5899,u5899,m390
m,5900,u5900,m390
m,5901,u5901,m390
m,5909,u5909,m390
m,5917,u5917,m391
m,5918,u5918,m391
m,5923,u5923,m391
m,5924,u5924,m391
m,5931,u5931,m392
m,5933,u5933,m392
m,5951,u5951,m394
m,5962,u5962,m395
m,5970,u5970,m395
m,5971,u5971,m395
m,5979,u5979,m396
m,5982,u5982,m396
m,5984,u5984,m397
m,5987,u5987,m397
m,5990,u5990,m397
m,5996,u5996,m397
m,5997,u5997,m397
m,5998,u5998,m397
m,6004,u6004,m398
m,6008,u6008,m398
m,6009,u6009,m398
m,6010,u6010,m399
m,6012,u6012,m399
m,6013,u6013,m399
m,6015,u6015,m399
m,6027,u6027,m400
m,6033,u6033,m401
m,6039,u6039,m402
m,6045,u6045,m402
m,6049,u6049,m402
m,6063,u6063,m402
m,6068,u6068,m403
m,6075,u6075,m403
m,6079,u6079,m403
m,6082,u6082,m403
m,6090,u6090,m403
m,6098,u6098,m404
m,6101,u6101,m404
m,6103,u6103,m404
m,6110,u6110,m405
m,6112,u6112,m405
m,6114,u6114,m405
m,6121,u6121,m407
m,6123,u6123,m407
m,6127,u6127,m407
m,6136,u6136,m408
m,6140,u6140,m408
m,6141,u6141,m408
m,6143,u6143,m408
m,6146,u6146,m409
m,6148,u6148,m409
m,6149,u6149,m409
m,6150,u6150,m409
m,6156,u6156,m410
m,6157,u6157,m410
m,6158,u6158,m410
m,6159,u6159,m410
m,6165,u6165,m411
m,6166,u6166,m411
m,6169,u6169,m411
m,6173,u6173,m411
m,6185,u6185,m413
m,6187,u6187,m413
m,6189,u6189,m413
m,6190,u6190,m413
m,6191,u6191,m413
m,6199,u6199,m414
m,6205,u6205,m415
m,6208,u6208,m415
m,6217,u6217,m416
m,6222,u6222,m416
m,6226,u6226,m416
m,6230,u6230,m416
m,6242,u6242,m417
m,6248,u6248,m417
m,6256,u6256,m418
m,6257,u6257,m418
m,6259,u6259,m418
m,6260,u6260,m418
m,6267,u6267,m419
m,6279,u6279,m420
m,6280,u6280,m420
m,6289,u6289,m421
m,6294,u6294,m421
m,6305,u6305,m422
m,6317,u6317,m422
m,6318,u6318,m422
m,6322,u6322,m423
m,6324,u6324,m423
m,6328,u6328,m423
m,6330,u6330,m423
m,6332,u6332,m423
m,6334,u6334,m423
m,6337,u6337,m423
m,6341,u6341,m423
m,6344,u6344,m423
m,6346,u6346,m423
m,6351,u6351,m423
m,6361,u6361,m424
m,6367,u6367,m424
m,6373,u6373,m424
m,6375,u6375,m424
m,6378,u6378,m425
m,6381,u6381,m425
m,6391,u6391,m426
m,6398,u6398,m426
m,6401,u6401,m426
m,6413,u6413,m427
m,6416,u6416,m427
m,6419,u6419,m428
m,6424,u6424,m428
m,6426,u6426,m428
m,6428,u6428,m428
m,6430,u6430,m428
m,6434,u6434,m428
m,6435,u6435,m428
m,6437,u6437,m428
m,6443,u6443,m428
m,6446,u6446,m428
m,6449,u6449,m428
m,6450,u6450,m428
m,6454,u6454,m429
m,6455,u6455,m429
m,6456,u6456,m429
m,6459,u6459,m429
m,6464,u6464,m429
m,6469,u6469,m430
m,6480,u6480,m431
m,6481,u6481,m431
m,6484,u6484,m431
m,6487,u6487,m431
m,6488,u6488,m431
m,6489,u6489,m431
m,6496,u6496,m431
m,6499,u6499,m432
m,6502,u6502,m432
m,6515,u6515,m432
m,6520,u6520,m433
m,6522,u6522,m433
m,6523,u6523,m433
m,6526,u6526,m433
m,6532,u6532,m434
m,6534,u6534,m434
m,6537,u6537,m434
m,6539,u6539,m434
m,6543,u6543,m434
m,6548,u6548,m435
m,6551,u6551,m435
m,6552,u6552,m435
m,6553,u6553,m435
m,6557,u6557,m435
m,6560,u6560,m436
m,6563,u6563,m436
m,6568,u6568,m436
m,6572,u6572,m437
m,6574,u6574,m437
m,6581,u6581,m437
m,6583,u6583,m438
m,6587,u6587,m438
m,6593,u6593,m439
m,6599,u6599,m439
m,6606,u6606,m440
m,6608,u6608,m440
m,6613,u6613,m441
m,6615,u6615,m441
m,6619,u6619,m442
m,6622,u6622,m442
m,6623,u6623,m442
m,6628,u6628,m442
m,6633,u6633,m443
m,6637,u6637,m443
m,6639,u6639,m443
m,6642,u6642,m443
m,6646,u6646,m444
m,6652,u6652,m444
m,6654,u6654,m444
m,6657,u6657,m444
m,6659,u6659,m444
m,6664,u6664,m445
m,6665,u6665,m445
m,6666,u6666,m445
m,6671,u6671,m445
m,6672,u6672,m445
m,6689,u6689,m445
m,6691,u6691,m446
m,6696,u6696,m446
m,6698,u6698,m446
m,6701,u6701,m446
m,6703,u6703,m446
m,6712,u6712,m447
m,6714,u6714,m448
m,6718,u6718,m448
m,6747,u6747,m450
m,6749,u6749,m450
m,6754,u6754,m450
m,6755,u6755,m450
m,6757,u6757,m450
m,6765,u6765,m451
m,6767,u6767,m451
m,6771,u6771,m451
m,6777,u6777,m452
m,6782,u6782,m453
m,6787,u6787,m453
m,6797,u6797,m453
m,6800,u6800,m453
m,6801,u6801,m453
m,6808,u6808,m454
m,6817,u6817,m454
m,6818,u6818,m454
m,6822,u6822,m455
m,6833,u6833,m455
m,6837,u6837,m455
m,6858,u6858,m458
m,6864,u6864,m458
m,6865,u6865,m458
m,6877,u6877,m460
m,6878,u6878,m460
m,6890,u6890,m461
m,6906,u6906,m462
m,6909,u6909,m462
m,6912,u6912,m462
m,6914,u6914,m463
m,6919,u6919,m463
m,6921,u6921,m463
m,6930,u6930,m463
m,6931,u6931,m463
m,6932,u6932,m463
m,6943,u6943,m464
m,6945,u6945,m464
m,6947,u6947,m464
m,6951,u6951,m465
m,6954,u6954,m465
m,6955,u6955,m465
m,6961,u6961,m465
m,6967,u6967,m465
m,6968,u6968,m466
m,6975,u6975,m467
m,6976,u6976,m467
m,6979,u6979,m467
m,6980,u6980,m467
m,6981,u6981,m467
m,6982,u6982,m467
m,6986,u6986,m467
m,6987,u6987,m467
m,6991,u6991,m467
m,7000,u7000,m468
m,7010,u7010,m468
m,7017,u7017,m469
m,7021,u7021,m469
m,7026,u7026,m469
m,7030,u7030,m470
m,7031,u7031,m470
m,7037,u7037,m471
m,7042,u7042,m471
m,7046,u7046,m471
m,7047,u7047,m471
m,7057,u7057,m472
m,7060,u7060,m472
m,7063,u7063,m473
m,7073,u7073,m473
m,7078,u7078,m474
m,7083,u7083,m474
m,7110,u7110,m476
m,7111,u7111,m476
m,7112,u7112,m476
m,7118,u7118,m477
m,7121,u7121,m477
m,7123,u7123,m477
m,7126,u7126,m478
m,7133,u7133,m479
m,7139,u7139,m479
m,7141,u7141,m479
m,7145,u7145,m480
m,7146,u7146,m480
m,7148,u7148,m480
m,7149,u7149,m480
m,7155,u7155,m480
m,7156,u7156,m480
m,7158,u7158,m481
m,7160,u7160,m481
m,7165,u7165,m481
m,7169,u7169,m482
m,7177,u7177,m482
m,7180,u7180,m482
m,7204,u7204,m485
m,7211,u7211,m485
m,7213,u7213,m485
m,7217,u7217,m486
m,7220,u7220,m487
m,7221,u7221,m487
m,7222,u7222,m487
m,7224,u7224,m487
m,7229,u7229,m487
m,7245,u7245,m489
m,7249,u7249,m489
m,7255,u7255,m490
m,7258,u7258,m490
m,7265,u7265,m491
m,7274,u7274,m491
m,7277,u7277,m491
m,7280,u7280,m491
m,7283,u7283,m491
m,7284,u7284,m491
m,7289,u7289,m492
m,7293,u7293,m492
m,7294,u7294,m492
m,7295,u7295,m492
m,7298,u7298,m493
m,7305,u7305,m493
m,7307,u7307,m493
m,7319,u7319,m494
m,7320,u7320,m494
m,7323,u7323,m494
m,7324,u7324,m495
m,7327,u7327,m495
m,7328,u7328,m495
m,7330,u7330,m495
m,7337,u7337,m496
m,7343,u7343,m496
m,7349,u7349,m497
m,7354,u7354,m497
m,7356,u7356,m497
m,7364,u7364,m498
m,7366,u7366,m498
m,7381,u7381,m499
m,7384,u7384,m499
m,7389,u7389,m499
m,7410,u7410,m501
m,7412,u7412,m501
m,7413,u7413,m501
m,7417,u7417,m501
m,7422,u7422,m502
m,7423,u7423,m502
m,7424,u7424,m502
m,7428,u7428,m502
m,7442,u7442,m503
m,7454,u7454,m504
m,7460,u7460,m504
m,7461,u7461,m504
m,7468,u7468,m505
m,7469,u7469,m505
m,7491,u7491,m506
m,7500,u7500,m506
m,7502,u7502,m507
m,7504,u7504,m507
m,7513,u7513,m507
m,7514,u7514,m507
m,7516,u7516,m507
m,7518,u7518,m508
m,7531,u7531,m509
m,7533,u7533,m509
m,7542,u7542,m509
m,7548,u7548,m510
m,7556,u7556,m511
m,7557,u7557,m511
m,7572,u7572,m511
m,7573,u7573,m511
m,7574,u7574,m512
m,7576,u7576,m512
m,7579,u7579,m512
m,7582,u7582,m512
m,7588,u7588,m513
m,7589,u7589,m513
m,7597,u7597,m513
m,7603,u7603,m513
m,7608,u7608,m514
m,7611,u7611,m514
m,7614,u7614,m514
m,7617,u7617,m514
m,7621,u7621,m515
m,7629,u7629,m516
m,7641,u7641,m516
m,7645,u7645,m517
m,7646,u7646,m517
m,7649,u7649,m517
m,7658,u7658,m517
m,7659,u7659,m518
m,7662,u7662,m518
m,7663,u7663,m518
m,7666,u7666,m518
m,7673,u7673,m518
m,7674,u7674,m518
m,7676,u7676,m519
m,7678,u7678,m519
m,7682,u7682,m519
m,7683,u7683,m519
m,7686,u7686,m519
m,7696,u7696,m520
m,7697,u7697,m520
m,7701,u7701,m520
m,7702,u7702,m520
m,7712,u7712,m522
m,7713,u7713,m522
m,7715,u7715,m522
m,7717,u7717,m522
m,7720,u7720,m522
m,7728,u7728,m523
m,7730,u7730,m523
m,7739,u7739,m524
m,7748,u7748,m524
m,7754,u7754,m525
m,7761,u7761,m525
m,7765,u7765,m525
m,7768,u7768,m525
m,7769,u7769,m525
m,7770,u7770,m525
m,7772,u7772,m525
m,7777,u7777,m526
m,7784,u7784,m526
m,7786,u7786,m526
m,7791,u7791,m527
m,7792,u7792,m527
m,7796,u7796,m527
m,7801,u7801,m527
m,7802,u7802,m527
m,7805,u7805,m528
m,7809,u7809,m528
m,7811,u7811,m528
m,7814,u7814,m528
m,7816,u7816,m529
m,7821,u7821,m529
m,7824,u7824,m529
m,7828,u7828,m530
m,7830,u7830,m530
m,7837,u7837,m530
m,7840,u7840,m530
m,7843,u7843,m530
m,7847,u7847,m531
m,7849,u7849,m531
m,7853,u7853,m531
m,7860,u7860,m532
m,7867,u7867,m532
m,7870,u7870,m532
m,7877,u7877,m532
m,7879,u7879,m533
m,7884,u7884,m533
m,7892,u7892,m534
m,7894,u7894,m534
m,7895,u7895,m534
m,7898,u7898,m534
m,7900,u7900,m534
m,7919,u7919,m536
m,7932,u7932,m537
m,7936,u7936,m537
m,7937,u7937,m537
m,7938,u7938,m537
m,7942,u7942,m537
m,7949,u7949,m538
m,7955,u7955,m539
m,7959,u7959,m539
m,7962,u7962,m539
m,7970,u7970,m540
m,7977,u7977,m540
m,7980,u7980,m540
m,7983,u7983,m541
m,7986,u7986,m541
m,7994,u7994,m541
m,7998,u7998,m542
m,8015,u8015,m543
m,8019,u8019,m543
m,8020,u8020,m543
m,8026,u8026,m544
m,8034,u8034,m544
m,8036,u8036,m544
m,8038,u8038,m544
m,8040,u8040,m545
m,8045,u8045,m545
m,8049,u8049,m545
m,8050,u8050,m545
m,8054,u8054,m545
m,8059,u8059,m546
m,8065,u8065,m546
m,8066,u8066,m546
m,8072,u8072,m547
m,8077,u8077,m547
m,8081,u8081,m548
m,8086,u8086,m548
m,8088,u8088,m548
m,8095,u8095,m549
m,8104,u8104,m550
m,8107,u8107,m550
m,8114,u8114,m550
m,8119,u8119,m551
m,8130,u8130,m552
m,8137,u8137,m552
m,8140,u8140,m552
m,8141,u8141,m552
m,8142,u8142,m552
m,8146,u8146,m553
m,8147,u8147,m553
m,8150,u8150,m553
m,8151,u8151,m553
m,8155,u8155,m553
m,8162,u8162,m554
m,8164,u8164,m554
m,8173,u8173,m555
m,8179,u8179,m555
m,8186,u8186,m555
m,8196,u8196,m556
m,8197,u8197,m556
m,8201,u8201,m556
m,8208,u8208,m557
m,8213,u8213,m558
m,8215,u8215,m558
m,8216,u8216,m558
m,8218,u8218,m558
m,8221,u8221,m558
m,8226,u8226,m559
m,8230,u8230,m559
m,8239,u8239,m560
m,8240,u8240,m560
m,8244,u8244,m560
m,8246,u8246,m560
m,8258,u8258,m561
m,8259,u8259,m561
m,8261,u8261,m561
m,8273,u8273,m562
m,8274,u8274,m562
m,8280,u8280,m563
m,8284,u8284,m563
m,8285,u8285,m563
m,8297,u8297,m564
m,8300,u8300,m564
m,8304,u8304,m564
m,8322,u8322,m565
m,8333,u8333,m565
m,8345,u8345,m566
m,8355,u8355,m566
m,8358,u8358,m567
m,8362,u8362,m567
m,8364,u8364,m568
m,8366,u8366,m568
m,8370,u8370,m568
m,8372,u8372,m568
m,8375,u8375,m568
m,8377,u8377,m568
m,8394,u8394,m569
m,8399,u8399,m569
m,8400,u8400,m569
m,8417,u8417,m571
m,8418,u8418,m571
m,8419,u8419,m571
m,8424,u8424,m572
m,8437,u8437,m573
m,8439,u8439,m573
m,8450,u8450,m574
m,8455,u8455,m574
m,8467,u8467,m575
m,8468,u8468,m575
m,8469,u8469,m575
m,8470,u8470,m575
m,8472,u8472,m575
m,8484,u8484,m576
m,8492,u8492,m576
m,8496,u8496,m576
m,8498,u8498,m576
m,8500,u8500,m577
m,8519,u8519,m577
m,8521,u8521,m578
m,8523,u8523,m578
m,8524,u8524,m578
m,8534,u8534,m579
m,8536,u8536,m579
m,8545,u8545,m579
m,8546,u8546,m580
m,8552,u8552,m581
m,8557,u8557,m581
m,8561,u8561,m581
m,8570,u8570,m581
m,8587,u8587,m582
m,8588,u8588,m582
m,8589,u8589,m582
m,8590,u8590,m582
m,8591,u8591,m582
m,8598,u8598,m583
m,8602,u8602,m583
m,8604,u8604,m583
m,8609,u8609,m584
m,8611,u8611,m584
m,8617,u8617,m584
m,8622,u8622,m585
m,8623,u8623,m585
m,8628,u8628,m585
m,8633,u8633,m586
m,8634,u8634,m586
m,8637,u8637,m586
m,8638,u8638,m586
m,8640,u8640,m586
m,8641,u8641,m586
m,8645,u8645,m586
m,8650,u8650,m586
m,8657,u8657,m587
m,8663,u8663,m587
m,8682,u8682,m589
m,8683,u8683,m589
m,8685,u8685,m589
m,8688,u8688,m589
m,8693,u8693,m589
m,8697,u8697,m590
m,8698,u8698,m590
m,8700,u8700,m590
m,8712,u8712,m591
m,8714,u8714,m591
m,8715,u8715,m591
m,8716,u8716,m591
m,8718,u8718,m591
m,8725,u8725,m592
m,8728,u8728,m592
m,8732,u8732,m592
m,8767,u8767,m594
m,8768,u8768,m595
m,8770,u8770,m595
m,8771,u8771,m595
m,8777,u8777,m595
m,8782,u8782,m596
m,8786,u8786,m596
m,8801,u8801,m597
m,8803,u8803,m597
m,8805,u8805,m597
m,8810,u8810,m598
m,8830,u8830,m599
m,8831,u8831,m599
m,8836,u8836,m599
m,8840,u8840,m599
m,8860,u8860,m601
m,8867,u8867,m601
m,8889,u8889,m604
m,8893,u8893,m605
m,8898,u8898,m605
m,8914,u8914,m606
m,8916,u8916,m606
m,8919,u8919,m607
m,8924,u8924,m607
m,8931,u8931,m608
m,8937,u8937,m608
m,8938,u8938,m609
m,8941,u8941,m609
m,8946,u8946,m609
m,8947,u8947,m609
m,8954,u8954,m610
m,8958,u8958,m610
m,8959,u8959,m610
m,8960,u8960,m610
m,8965,u8965,m611
m,8970,u8970,m611
m,8974,u8974,m611
m,8979,u8979,m612
m,8980,u8980,m612
m,8988,u8988,m612
m,8990,u8990,m612
m,8991,u8991,m613
m,9000,u9000,m613
m,9001,u9001,m613
m,9019,u9019,m615
m,9022,u9022,m615
M,109,u109,m6
M,110,u110,m6
M,218,u218,m14
M,275,u275,m17
M,451,u451,m27
M,473,u473,m28
M,492,u492,m30
M,514,u514,m32
M,751,u751,m48
M,753,u753,m48
M,756,u756,m48
M,781,u781,m50
M,820,u820,m52
M,1032,u1032,m67
M,1034,u1034,m67
M,1050,u1050,m69
M,1064,u1064,m69
M,1149,u1149,m75
M,1150,u1150,m75
M,1152,u1152,m75
M,1163,u1163,m76
M,1248,u1248,m82
M,1327,u1327,m89
M,1349,u1349,m89
M,1351,u1351,m89
M,1363,u1363,m90
M,1475,u1475,m100
M,1517,u1517,m102
M,1748,u1748,m115
M,1782,u1782,m118
M,1811,u1811,m120
M,1827,u1827,m120
M,1904,u1904,m125
M,1906,u1906,m125
M,1958,u1958,m128
M,2330,u2330,m150
M,2379,u2379,m152
M,2452,u2452,m157
M,2476,u2476,m159
M,2481,u2481,m160
M,2503,u2503,m162
M,2690,u2690,m175
M,2784,u2784,m181
M,2895,u2895,m190
M,2932,u2932,m193
M,3050,u3050,m199
M,3072,u3072,m201
M,3131,u3131,m205
M,3200,u3200,m211
M,3238,u3238,m214
M,3239,u3239,m214
M,3302,u3302,m219
M,3582,u3582,m236
M,3585,u3585,m236
M,3727,u3727,m246
M,3803,u3803,m251
M,3833,u3833,m253
M,4091,u4091,m273
M,4096,u4096,m273
M,4115,u4115,m275
M,4267,u4267,m284
M,4376,u4376,m290
M,4383,u4383,m290
M,4395,u4395,m291
M,4396,u4396,m291
M,4398,u4398,m291
M,4411,u4411,m293
M,4415,u4415,m293
M,4421,u4421,m293
M,4609,u4609,m304
M,4642,u4642,m307
M,4645,u4645,m308
M,4647,u4647,m308
M,4651,u4651,m308
M,4733,u4733,m314
M,4737,u4737,m314
M,4829,u4829,m322
M,4833,u4833,m322
M,4998,u4998,m332
M,5046,u5046,m334
M,5062,u5062,m334
M,5097,u5097,m337
M,5262,u5262,m348
M,5296,u5296,m351
M,5317,u5317,m353
M,5343,u5343,m355
M,5481,u5481,m365
M,5848,u5848,m387
M,5859,u5859,m388
M,5943,u5943,m394
M,6251,u6251,m417
M,6269,u6269,m419
M,6737,u6737,m449
M,6739,u6739,m449
M,6740,u6740,m449
M,6741,u6741,m449
M,6743,u6743,m449
M,6773,u6773,m452
M,6845,u6845,m457
M,7022,u7022,m469
M,7072,u7072,m473
M,7089,u7089,m475
M,7094,u7094,m475
M,7101,u7101,m475
M,7234,u7234,m488
M,7426,u7426,m502
M,7440,u7440,m503
M,7510,u7510,m507
M,7521,u7521,m508
M,7522,u7522,m508
M,7524,u7524,m508
M,7624,u7624,m515
M,7628,u7628,m516
M,7869,u7869,m532
M,7920,u7920,m536
M,7921,u7921,m536
M,7925,u7925,m536
M,7926,u7926,m536
M,7927,u7927,m536
M,7928,u7928,m536
M,8084,u8084,m548
M,8171,u8171,m554
M,8177,u8177,m555
M,8311,u8311,m564
M,8315,u8315,m565
M,8316,u8316,m565
M,8321,u8321,m565
M,8332,u8332,m565
M,8408,u8408,m570
M,8409,u8409,m570
M,8476,u8476,m575
M,8506,u8506,m577
M,8516,u8516,m577
M,8668,u8668,m588
M,8671,u8671,m588
M,8675,u8675,m588
M,8677,u8677,m588
M,8679,u8679,m588
M,8717,u8717,m591
M,8744,u8744,m593
M,8752,u8752,m593
M,8776,u8776,m595
M,8819,u8819,m598
M,8879,u8879,m603
M,8880,u8880,m603
M,8891,u8891,m605
M,8902,u8902,m605
M,8904,u8904,m605
M,8923,u8923,m607
M,9017,u9017,m615
f,0,u0,m0
f,5,u5,m0
f,6,u6,m0
f,27,u27,m2
f,41,u41,m2
f,68,u68,m4
f,85,u85,m5
f,100,u100,m6
f,115,u115,m7
f,123,u123,m8
f,130,u130,m8
f,139,u139,m10
f,143,u143,m10
f,147,u147,m10
f,180,u180,m12
f,198,u198,m13
f,236,u236,m15
f,237,u237,m15
f,244,u244,m16
f,247,u247,m16
f,253,u253,m16
f,269,u269,m17
f,292,u292,m18
f,299,u299,m18
f,326,u326,m19
f,331,u331,m20
f,333,u333,m20
f,334,u334,m20
f,336,u336,m20
f,344,u344,m21
f,353,u353,m21
f,360,u360,m22
f,377,u377,m22
f,380,u380,m23
f,388,u388,m23
f,393,u393,m24
f,416,u416,m25
f,417,u417,m25
f,425,u425,m26
f,450,u450,m27
f,452,u452,m27
f,482,u482,m29
f,493,u493,m30
f,494,u494,m30
f,497,u497,m30
f,502,u502,m31
f,505,u505,m32
f,515,u515,m32
f,517,u517,m32
f,523,u523,m33
f,539,u539,m34
f,540,u540,m34
f,556,u556,m35
f,557,u557,m35
f,571,u571,m36
f,580,u580,m36
f,616,u616,m39
f,619,u619,m39
f,622,u622,m39
f,623,u623,m39
f,636,u636,m40
f,638,u638,m40
f,643,u643,m41
f,650,u650,m41
f,658,u658,m42
f,664,u664,m42
f,682,u682,m43
f,689,u689,m44
f,691,u691,m44
f,706,u706,m44
f,715,u715,m45
f,725,u725,m46
f,730,u730,m46
f,733,u733,m46
f,752,u752,m48
f,755,u755,m48
f,785,u785,m50
f,796,u796,m51
f,797,u797,m51
f,810,u810,m51
f,824,u824,m53
f,833,u833,m53
f,839,u839,m54
f,846,u846,m54
f,859,u859,m55
f,862,u862,m55
f,864,u864,m55
f,874,u874,m56
f,877,u877,m56
f,885,u885,m57
f,887,u887,m57
f,897,u897,m58
f,910,u910,m59
f,915,u915,m59
f,918,u918,m60
f,929,u929,m61
f,935,u935,m61
f,955,u955,m62
f,962,u962,m62
f,972,u972,m63
f,983,u983,m64
f,998,u998,m65
f,1010,u1010,m66
f,1017,u1017,m66
f,1025,u1025,m67
f,1041,u1041,m68
f,1059,u1059,m69
f,1062,u1062,m69
f,1078,u1078,m70
f,1087,u1087,m71
f,1094,u1094,m72
f,1106,u1106,m72
f,1107,u1107,m72
f,1120,u1120,m74
f,1124,u1124,m74
f,1161,u1161,m76
f,1166,u1166,m76
f,1172,u1172,m77
f,1177,u1177,m77
f,1178,u1178,m77
f,1179,u1179,m77
f,1188,u1188,m78
f,1190,u1190,m78
f,1199,u1199,m78
f,1210,u1210,m79
f,1213,u1213,m79
f,1223,u1223,m80
f,1244,u1244,m82
f,1252,u1252,m83
f,1262,u1262,m83
f,1273,u1273,m84
f,1283,u1283,m85
f,1306,u1306,m87
f,1307,u1307,m87
f,1314,u1314,m88
f,1319,u1319,m88
f,1320,u1320,m88
f,1321,u1321,m88
f,1325,u1325,m88
f,1364,u1364,m90
f,1380,u1380,m91
f,1381,u1381,m91
f,1388,u1388,m92
f,1392,u1392,m92
f,1395,u1395,m92
f,1404,u1404,m93
f,1405,u1405,m93
f,1420,u1420,m94
f,1422,u1422,m95
f,1430,u1430,m96
f,1434,u1434,m97
f,1437,u1437,m97
f,1455,u1455,m98
f,1468,u1468,m99
f,1497,u1497,m101
f,1505,u1505,m101
f,1519,u1519,m102
f,1525,u1525,m102
f,1530,u1530,m103
f,1535,u1535,m103
f,1572,u1572,m104
f,1586,u1586,m104
f,1588,u1588,m104
f,1593,u1593,m105
f,1596,u1596,m105
f,1614,u1614,m106
f,1635,u1635,m107
f,1646,u1646,m108
f,1656,u1656,m109
f,1660,u1660,m109
f,1661,u1661,m109
f,1662,u1662,m109
f,1668,u1668,m109
f,1670,u1670,m110
f,1674,u1674,m110
f,1680,u1680,m111
f,1685,u1685,m111
f,1691,u1691,m111
f,1706,u1706,m112
f,1715,u1715,m113
f,1724,u1724,m113
f,1730,u1730,m114
f,1736,u1736,m115
f,1758,u1758,m116
f,1763,u1763,m117
f,1767,u1767,m117
f,1772,u1772,m117
f,1774,u1774,m117
f,1788,u1788,m118
f,1790,u1790,m118
f,1794,u1794,m119
f,1804,u1804,m119
f,1835,u1835,m121
f,1852,u1852,m121
f,1858,u1858,m122
f,1868,u1868,m123
f,1885,u1885,m123
f,1886,u1886,m123
f,1900,u1900,m124
f,1907,u1907,m125
f,1915,u1915,m126
f,1925,u1925,m126
f,1928,u1928,m126
f,1948,u1948,m127
f,1961,u1961,m128
f,1990,u1990,m129
f,2003,u2003,m130
f,2004,u2004,m130
f,2036,u2036,m132
f,2048,u2048,m132
f,2064,u2064,m133
f,2074,u2074,m134
f,2120,u2120,m137
f,2127,u2127,m138
f,2130,u2130,m138
f,2135,u2135,m139
f,2147,u2147,m139
f,2150,u2150,m139
f,2157,u2157,m140
f,2175,u2175,m140
f,2184,u2184,m141
f,2192,u2192,m141
f,2197,u2197,m141
f,2200,u2200,m141
f,2205,u2205,m142
f,2218,u2218,m143
f,2237,u2237,m144
f,2239,u2239,m144
f,2242,u2242,m144
f,2261,u2261,m145
f,2270,u2270,m146
f,2286,u2286,m147
f,2288,u2288,m147
f,2297,u2297,m148
f,2299,u2299,m148
f,2304,u2304,m149
f,2314,u2314,m149
f,2320,u2320,m149
f,2341,u2341,m150
f,2351,u2351,m151
f,2369,u2369,m152
f,2378,u2378,m152
f,2384,u2384,m152
f,2386,u2386,m152
f,2388,u2388,m152
f,2400,u2400,m153
f,2411,u2411,m154
f,2412,u2412,m154
f,2421,u2421,m155
f,2423,u2423,m155
f,2460,u2460,m158
f,2464,u2464,m158
f,2467,u2467,m159
f,2489,u2489,m161
f,2496,u2496,m162
f,2506,u2506,m162
f,2507,u2507,m162
f,2516,u2516,m163
f,2518,u2518,m163
f,2521,u2521,m163
f,2524,u2524,m163
f,2538,u2538,m164
f,2541,u2541,m164
f,2546,u2546,m165
f,2551,u2551,m165
f,2569,u2569,m166
f,2575,u2575,m167
f,2578,u2578,m167
f,2586,u2586,m168
f,2589,u2589,m168
f,2595,u2595,m169
f,2627,u2627,m171
f,2629,u2629,m171
f,2637,u2637,m172
f,2654,u2654,m173
f,2657,u2657,m173
f,2670,u2670,m174
f,2675,u2675,m174
f,2680,u2680,m174
f,2687,u2687,m175
f,2688,u2688,m175
f,2711,u2711,m177
f,2737,u2737,m178
f,2742,u2742,m178
f,2749,u2749,m179
f,2766,u2766,m180
f,2788,u2788,m182
f,2803,u2803,m183
f,2807,u2807,m184
f,2812,u2812,m184
f,2843,u2843,m186
f,2844,u2844,m186
f,2848,u2848,m187
f,2851,u2851,m188
f,2852,u2852,m188
f,2873,u2873,m189
f,2901,u2901,m191
f,2923,u2923,m192
f,2940,u2940,m193
f,2957,u2957,m194
f,2971,u2971,m195
f,2987,u2987,m195
f,2991,u2991,m196
f,2992,u2992,m196
f,3001,u3001,m196
f,3024,u3024,m198
f,3026,u3026,m198
f,3043,u3043,m199
f,3055,u3055,m200
f,3058,u3058,m200
f,3073,u3073,m201
f,3081,u3081,m202
f,3086,u3086,m202
f,3104,u3104,m203
f,3122,u3122,m204
f,3123,u3123,m204
f,3129,u3129,m205
f,3132,u3132,m205
f,3145,u3145,m207
f,3162,u3162,m208
f,3164,u3164,m208
f,3168,u3168,m208
f,3171,u3171,m208
f,3174,u3174,m208
f,3183,u3183,m209
f,3189,u3189,m210
f,3192,u3192,m210
f,3201,u3201,m211
f,3213,u3213,m212
f,3217,u3217,m212
f,3232,u3232,m214
f,3235,u3235,m214
